Notes-Cullen,Notes-Tuli,Secondary-cit. to add later?,Final status,Comments,Primary or Secondary interaction,Citation Number,Citation Short Description,Region,Location Description,Country,Habitat Type,Lat.,Long.,Elev. (or Range Min),Elev. Range Max,Interaction Type,Interaction Tags,Subject Order,Bat Family,Bat Genus,Bat Species,Object Kingdom,Object Phylum,Object Class,Object Order,Object Family,Object Genus,Object Species
Interactions done 4/3,Done. Location name and habitat were given.,,Done," Authors reported location name and habitat type. Coordinates and elevation for the study area were taken from Lobo, J. A., M. Quesada & K. E. Stoner. 1914",Primary  ,135,"Heithaus, E. R., T. H. Fleming & P. A. Opler. 1975",,"Finca La Pacifica, Guanacaste",Costa Rica,Forest,10.75,-85.5,97,,Visitation,Flower,Chiroptera,Phyllostomidae,Glossophaga,Glossophaga soricina,Plantae,,,,Fabaceae,Inga,Inga vera
Interactions done 4/3,Done. Location name and habitat were given.,,Done," Pollen also found on bat, but it was assumed it was feeding on fruit. Authors reported location name and habitat type. Coordinates and elevation for the study area were taken from Lobo, J. A., M. Quesada & K. E. Stoner. 1969Pollen also",Primary  ,135,"Heithaus, E. R., T. H. Fleming & P. A. Opler. 1975",,"Finca La Pacifica, Guanacaste",Costa Rica,Forest,10.75,-85.5,97,,Seed Dispersal,Seed,Chiroptera,Phyllostomidae,Glossophaga,Glossophaga soricina,Plantae,,,,Anacardiaceae,Mangifera,Mangifera indica
Interactions done 4/3,Done. Location name and habitat were given.,,Done," Authors reported location name and habitat type. Coordinates and elevation for the study area were taken from Lobo, J. A., M. Quesada & K. E. Stoner. 1912",Primary  ,135,"Heithaus, E. R., T. H. Fleming & P. A. Opler. 1975",,"Finca La Pacifica, Guanacaste",Costa Rica,Forest,10.75,-85.5,97,,Visitation,Flower,Chiroptera,Phyllostomidae,Glossophaga,Glossophaga soricina,Plantae,,,,Sapotaceae,Manilkara,Manilkara zapota
Interactions done 4/3,Done. Location name and habitat were given.,,Done," Authors reported location name and habitat type. Coordinates and elevation for the study area were taken from Lobo, J. A., M. Quesada & K. E. Stoner. 2000",Primary  ,135,"Heithaus, E. R., T. H. Fleming & P. A. Opler. 1975",,"Finca La Pacifica, Guanacaste",Costa Rica,Forest,10.75,-85.5,97,,Seed Dispersal,Seed,Chiroptera,Phyllostomidae,Glossophaga,Glossophaga soricina,Plantae,,,,Muntingiaceae,Muntingia,Muntingia calabura
Interactions done 4/3,Done. Location name and habitat were given.,,Done," Authors reported location name and habitat type. Coordinates and elevation for the study area were taken from Lobo, J. A., M. Quesada & K. E. Stoner. 1925",Primary  ,135,"Heithaus, E. R., T. H. Fleming & P. A. Opler. 1975",,"Finca La Pacifica, Guanacaste",Costa Rica,Forest,10.75,-85.5,97,,Visitation,Flower,Chiroptera,Phyllostomidae,Glossophaga,Glossophaga soricina,Plantae,,,,Malvaceae,Ochroma,Ochroma lagopus
Interactions done 4/3,Done. Location name and habitat were given.,,Done," Authors reported location name and habitat type. Coordinates and elevation for the study area were taken from Lobo, J. A., M. Quesada & K. E. Stoner. 1977",Primary  ,135,"Heithaus, E. R., T. H. Fleming & P. A. Opler. 1975",,"Finca La Pacifica, Guanacaste",Costa Rica,Forest,10.75,-85.5,97,,Seed Dispersal,Seed,Chiroptera,Phyllostomidae,Glossophaga,Glossophaga soricina,Plantae,,,,Piperaceae,Piper,Piper tuberculatum
Interactions done 4/3,Done. Location name and habitat were given.,,Done," Authors reported location name and habitat type. Coordinates and elevation for the study area were taken from Lobo, J. A., M. Quesada & K. E. Stoner. 1930",Primary  ,135,"Heithaus, E. R., T. H. Fleming & P. A. Opler. 1975",,"Finca La Pacifica, Guanacaste",Costa Rica,Forest,10.75,-85.5,97,,Visitation,Flower,Chiroptera,Phyllostomidae,Glossophaga,Glossophaga soricina,Plantae,,,,Malvaceae,Pseudobombax,Pseudobombax septenatum
Interactions done 4/3,Done. Location name and habitat were given.,,Done," Authors reported location name and habitat type. Coordinates and elevation for the study area were taken from Lobo, J. A., M. Quesada & K. E. Stoner. 2003",Primary  ,135,"Heithaus, E. R., T. H. Fleming & P. A. Opler. 1975",,"Finca La Pacifica, Guanacaste",Costa Rica,Forest,10.75,-85.5,97,,Seed Dispersal,Seed,Chiroptera,Phyllostomidae,Glossophaga,Glossophaga soricina,Plantae,,,,Solanaceae,Solanum,Solanum hirtum
Interactions done 4/3,Done. Location name and habitat were given.,,Done," Authors reported location name and habitat type. Coordinates and elevation for the study area were taken from Lobo, J. A., M. Quesada & K. E. Stoner. 1953",Primary  ,135,"Heithaus, E. R., T. H. Fleming & P. A. Opler. 1975",,"Finca La Pacifica, Guanacaste",Costa Rica,Forest,10.75,-85.5,97,,Visitation,Flower,Chiroptera,Phyllostomidae,Phyllostomus,Phyllostomus discolor,Plantae,,,,Fabaceae,Bauhinia,Bauhinia ungulata
Interactions done 4/3,Done. Location name and habitat were given.,,Done," Authors reported location name and habitat type. Coordinates and elevation for the study area were taken from Lobo, J. A., M. Quesada & K. E. Stoner. 1958",Primary  ,135,"Heithaus, E. R., T. H. Fleming & P. A. Opler. 1975",,"Finca La Pacifica, Guanacaste",Costa Rica,Forest,10.75,-85.5,97,,Visitation,Flower,Chiroptera,Phyllostomidae,Phyllostomus,Phyllostomus discolor,Plantae,,,,Malvaceae,Bombacopsis,Bombacopsis fendleri
Interactions done 4/3,Done. Location name and habitat were given.,,Done," Authors reported location name and habitat type. Coordinates and elevation for the study area were taken from Lobo, J. A., M. Quesada & K. E. Stoner. 1946",Primary  ,135,"Heithaus, E. R., T. H. Fleming & P. A. Opler. 1975",,"Finca La Pacifica, Guanacaste",Costa Rica,Forest,10.75,-85.5,97,,Visitation,Flower,Chiroptera,Phyllostomidae,Phyllostomus,Phyllostomus discolor,Plantae,,,,Malvaceae,Ceiba,Ceiba aesculifolia
Interactions done 4/3,Done. Location name and habitat were given.,,Done," Authors reported location name and habitat type. Coordinates and elevation for the study area were taken from Lobo, J. A., M. Quesada & K. E. Stoner. 1935",Primary  ,135,"Heithaus, E. R., T. H. Fleming & P. A. Opler. 1975",,"Finca La Pacifica, Guanacaste",Costa Rica,Forest,10.75,-85.5,97,,Visitation,Flower,Chiroptera,Phyllostomidae,Phyllostomus,Phyllostomus discolor,Plantae,,,,Malvaceae,Ceiba,Ceiba pentandra
Interactions done 4/3,Done. Location name and habitat were given.,,Done," Authors reported location name and habitat type. Coordinates and elevation for the study area were taken from Lobo, J. A., M. Quesada & K. E. Stoner. 1915",Primary  ,135,"Heithaus, E. R., T. H. Fleming & P. A. Opler. 1975",,"Finca La Pacifica, Guanacaste",Costa Rica,Forest,10.75,-85.5,97,,Visitation,Flower,Chiroptera,Phyllostomidae,Phyllostomus,Phyllostomus discolor,Plantae,,,,Capparaceae,Crateva,Crateva tapia
Interactions done 4/3,Done. Location name and habitat were given.,,Done," Authors reported location name and habitat type. Coordinates and elevation for the study area were taken from Lobo, J. A., M. Quesada & K. E. Stoner. 1908",Primary  ,135,"Heithaus, E. R., T. H. Fleming & P. A. Opler. 1975",,"Finca La Pacifica, Guanacaste",Costa Rica,Forest,10.75,-85.5,97,,Visitation,Flower,Chiroptera,Phyllostomidae,Phyllostomus,Phyllostomus discolor,Plantae,,,,Bignoniaceae,Crescentia,
Interactions done 4/3,Done. Location name and habitat were given.,,Done," Authors reported location name and habitat type. Coordinates and elevation for the study area were taken from Lobo, J. A., M. Quesada & K. E. Stoner. 1895",Primary  ,135,"Heithaus, E. R., T. H. Fleming & P. A. Opler. 1975",,"Finca La Pacifica, Guanacaste",Costa Rica,Forest,10.75,-85.5,97,,Visitation,Flower,Chiroptera,Phyllostomidae,Phyllostomus,Phyllostomus discolor,Plantae,,,,Fabaceae,Hymenaea,Hymenaea courbaril
Interactions done 4/3,Done. Location name and habitat were given.,,Done," Authors reported location name and habitat type. Coordinates and elevation for the study area were taken from Lobo, J. A., M. Quesada & K. E. Stoner. 1903",Primary  ,135,"Heithaus, E. R., T. H. Fleming & P. A. Opler. 1975",,"Finca La Pacifica, Guanacaste",Costa Rica,Forest,10.75,-85.5,97,,Visitation,Flower,Chiroptera,Phyllostomidae,Phyllostomus,Phyllostomus discolor,Plantae,,,,Fabaceae,Inga,Inga vera
Interactions done 4/3,Done. Location name and habitat were given.,,Done," Pollen found, but it is assumed the bat was visiting plant for fruit, not flower. Authors reported location name and habitat type. Coordinates and elevation for the study area were taken from Lobo, J. A., M. Quesada & K. E. Stoner. 1970",Primary  ,135,"Heithaus, E. R., T. H. Fleming & P. A. Opler. 1975",,"Finca La Pacifica, Guanacaste",Costa Rica,Forest,10.75,-85.5,97,,Visitation,Flower,Chiroptera,Phyllostomidae,Phyllostomus,Phyllostomus discolor,Plantae,,,,Anacardiaceae,Mangifera,Mangifera indica
Interactions done 4/3,Done. Location name and habitat were given.,,Done," Authors reported location name and habitat type. Coordinates and elevation for the study area were taken from Lobo, J. A., M. Quesada & K. E. Stoner. 1938",Primary  ,135,"Heithaus, E. R., T. H. Fleming & P. A. Opler. 1975",,"Finca La Pacifica, Guanacaste",Costa Rica,Forest,10.75,-85.5,97,,Visitation,Flower,Chiroptera,Phyllostomidae,Phyllostomus,Phyllostomus discolor,Plantae,,,,Sapotaceae,Manilkara,Manilkara zapota
Interactions done 4/3,Done. Location name and habitat were given.,,Done," Authors reported location name and habitat type. Coordinates and elevation for the study area were taken from Lobo, J. A., M. Quesada & K. E. Stoner. 1921",Primary  ,135,"Heithaus, E. R., T. H. Fleming & P. A. Opler. 1975",,"Finca La Pacifica, Guanacaste",Costa Rica,Forest,10.75,-85.5,97,,Visitation,Flower,Chiroptera,Phyllostomidae,Phyllostomus,Phyllostomus discolor,Plantae,,,,Malvaceae,Ochroma,Ochroma lagopus
Interactions done 4/3,Done. Location name and habitat were given.,,Done," Authors reported location name and habitat type. Coordinates and elevation for the study area were taken from Lobo, J. A., M. Quesada & K. E. Stoner. 1927",Primary  ,135,"Heithaus, E. R., T. H. Fleming & P. A. Opler. 1975",,"Finca La Pacifica, Guanacaste",Costa Rica,Forest,10.75,-85.5,97,,Pollination,Flower,Chiroptera,Phyllostomidae,Phyllostomus,Phyllostomus discolor,Plantae,,,,Malvaceae,Pseudobombax,Pseudobombax septenatum
Interactions done 4/3,Done. Location name and habitat were given.,,Done," Pollen found on bat, but it was assumed bat was visiting plant for fruit not flower. Authors reported location name and habitat type. Coordinates and elevation for the study area were taken from Lobo, J. A., M. Quesada & K. E. Stoner. 2002",Primary  ,135,"Heithaus, E. R., T. H. Fleming & P. A. Opler. 1975",,"Finca La Pacifica, Guanacaste",Costa Rica,Forest,10.75,-85.5,97,,Visitation,Flower,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,Plantae,,,,Anacardiaceae,Anacardium,Anacardium excelsum
Interactions done 4/3,Done. Location name and habitat were given.,,Done," Authors reported location name and habitat type. Coordinates and elevation for the study area were taken from Lobo, J. A., M. Quesada & K. E. Stoner. 1917",Primary  ,135,"Heithaus, E. R., T. H. Fleming & P. A. Opler. 1975",,"Finca La Pacifica, Guanacaste",Costa Rica,Forest,10.75,-85.5,97,,Visitation,Flower,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,Plantae,,,,Fabaceae,Bauhinia,Bauhinia pauletia
Interactions done 4/3,Done. Location name and habitat were given.,,Done," Authors reported location name and habitat type. Coordinates and elevation for the study area were taken from Lobo, J. A., M. Quesada & K. E. Stoner. 1937",Primary  ,135,"Heithaus, E. R., T. H. Fleming & P. A. Opler. 1975",,"Finca La Pacifica, Guanacaste",Costa Rica,Forest,10.75,-85.5,97,,Visitation,Flower,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,Plantae,,,,Fabaceae,Bauhinia,Bauhinia ungulata
Interactions done 4/3,Done. Location name and habitat were given.,,Done," Authors reported location name and habitat type. Coordinates and elevation for the study area were taken from Lobo, J. A., M. Quesada & K. E. Stoner. 1897",Primary  ,135,"Heithaus, E. R., T. H. Fleming & P. A. Opler. 1975",,"Finca La Pacifica, Guanacaste",Costa Rica,Forest,10.75,-85.5,97,,Visitation,Flower,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,Plantae,,,,Malvaceae,Bombacopsis,Bombacopsis fendleri
Interactions done 4/3,Done. Location name and habitat were given.,,Done," Authors reported location name and habitat type. Coordinates and elevation for the study area were taken from Lobo, J. A., M. Quesada & K. E. Stoner. 1989",Primary  ,135,"Heithaus, E. R., T. H. Fleming & P. A. Opler. 1975",,"Finca La Pacifica, Guanacaste",Costa Rica,Forest,10.75,-85.5,97,,Seed Dispersal,Seed,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,Plantae,,,,Urticaceae,Cecropia,
Interactions done 4/3,Done. Location name and habitat were given.,,Done," Authors reported location name and habitat type. Coordinates and elevation for the study area were taken from Lobo, J. A., M. Quesada & K. E. Stoner. 1916",Primary  ,135,"Heithaus, E. R., T. H. Fleming & P. A. Opler. 1975",,"Finca La Pacifica, Guanacaste",Costa Rica,Forest,10.75,-85.5,97,,Visitation,Flower,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,Plantae,,,,Malvaceae,Ceiba,Ceiba aesculifolia
Interactions done 4/3,Done. Location name and habitat were given.,,Done," Authors reported location name and habitat type. Coordinates and elevation for the study area were taken from Lobo, J. A., M. Quesada & K. E. Stoner. 1939",Primary  ,135,"Heithaus, E. R., T. H. Fleming & P. A. Opler. 1975",,"Finca La Pacifica, Guanacaste",Costa Rica,Forest,10.75,-85.5,97,,Visitation,Flower,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,Plantae,,,,Malvaceae,Ceiba,Ceiba pentandra
Interactions done 4/3,Done. Location name and habitat were given.,,Done," Authors reported location name and habitat type. Coordinates and elevation for the study area were taken from Lobo, J. A., M. Quesada & K. E. Stoner. 1985",Primary  ,135,"Heithaus, E. R., T. H. Fleming & P. A. Opler. 1975",,"Finca La Pacifica, Guanacaste",Costa Rica,Forest,10.75,-85.5,97,,Seed Dispersal,Seed,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,Plantae,,,,Moraceae,Chlorophora,Chlorophora tinctoria
Interactions done 4/3,Done. Location name and habitat were given.,,Done," Authors reported location name and habitat type. Coordinates and elevation for the study area were taken from Lobo, J. A., M. Quesada & K. E. Stoner. 1936",Primary  ,135,"Heithaus, E. R., T. H. Fleming & P. A. Opler. 1975",,"Finca La Pacifica, Guanacaste",Costa Rica,Forest,10.75,-85.5,97,,Visitation,Flower,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,Plantae,,,,Bignoniaceae,Crescentia,
Interactions done 4/3,Done. Location name and habitat were given.,,Done," Authors reported location name and habitat type. Coordinates and elevation for the study area were taken from Lobo, J. A., M. Quesada & K. E. Stoner. 1943",Primary  ,135,"Heithaus, E. R., T. H. Fleming & P. A. Opler. 1975",,"Finca La Pacifica, Guanacaste",Costa Rica,Forest,10.75,-85.5,97,,Visitation,Flower,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,Plantae,,,,Fabaceae,Hymenaea,Hymenaea courbaril
Interactions done 4/3,Done. Location name and habitat were given.,,Done," Also found pollen, but assume bat just feeding on fruit. Authors reported location name and habitat type. Coordinates and elevation for the study area were taken from Lobo, J. A., M. Quesada & K. E. Stoner. 1994",Primary  ,135,"Heithaus, E. R., T. H. Fleming & P. A. Opler. 1975",,"Finca La Pacifica, Guanacaste",Costa Rica,Forest,10.75,-85.5,97,,Seed Dispersal,Seed,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,Plantae,,,,Anacardiaceae,Mangifera,Mangifera indica
Interactions done 4/3,Done. Location name and habitat were given.,,Done," Authors reported location name and habitat type. Coordinates and elevation for the study area were taken from Lobo, J. A., M. Quesada & K. E. Stoner. 1950",Primary  ,135,"Heithaus, E. R., T. H. Fleming & P. A. Opler. 1975",,"Finca La Pacifica, Guanacaste",Costa Rica,Forest,10.75,-85.5,97,,Visitation,Flower,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,Plantae,,,,Sapotaceae,Manilkara,Manilkara zapota
Interactions done 4/3,Done. Location name and habitat were given.,,Done," Authors reported location name and habitat type. Coordinates and elevation for the study area were taken from Lobo, J. A., M. Quesada & K. E. Stoner. 2001",Primary  ,135,"Heithaus, E. R., T. H. Fleming & P. A. Opler. 1975",,"Finca La Pacifica, Guanacaste",Costa Rica,Forest,10.75,-85.5,97,,Seed Dispersal,Seed,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,Plantae,,,,Muntingiaceae,Muntingia,Muntingia calabura
Interactions done 4/3,Done. Location name and habitat were given.,,Done," Authors reported location name and habitat type. Coordinates and elevation for the study area were taken from Lobo, J. A., M. Quesada & K. E. Stoner. 1920",Primary  ,135,"Heithaus, E. R., T. H. Fleming & P. A. Opler. 1975",,"Finca La Pacifica, Guanacaste",Costa Rica,Forest,10.75,-85.5,97,,Visitation,Flower,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,Plantae,,,,Malvaceae,Ochroma,Ochroma lagopus
Interactions done 4/3,Done. Location name and habitat were given.,,Done," Authors reported location name and habitat type. Coordinates and elevation for the study area were taken from Lobo, J. A., M. Quesada & K. E. Stoner. 1968",Primary  ,135,"Heithaus, E. R., T. H. Fleming & P. A. Opler. 1975",,"Finca La Pacifica, Guanacaste",Costa Rica,Forest,10.75,-85.5,97,,Seed Dispersal,Seed,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,Plantae,,,,Piperaceae,Piper,Piper tuberculatum
Interactions done 4/3,Done. Location name and habitat were given.,,Done," Authors reported location name and habitat type. Coordinates and elevation for the study area were taken from Lobo, J. A., M. Quesada & K. E. Stoner. 1971",Primary  ,135,"Heithaus, E. R., T. H. Fleming & P. A. Opler. 1975",,"Finca La Pacifica, Guanacaste",Costa Rica,Forest,10.75,-85.5,97,,Seed Dispersal,Seed,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,Plantae,,,,Piperaceae,Piper,
Interactions done 4/3,Done. Location name and habitat were given.,,Done," Authors reported location name and habitat type. Coordinates and elevation for the study area were taken from Lobo, J. A., M. Quesada & K. E. Stoner. 1928",Primary  ,135,"Heithaus, E. R., T. H. Fleming & P. A. Opler. 1975",,"Finca La Pacifica, Guanacaste",Costa Rica,Forest,10.75,-85.5,97,,Visitation,Flower,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,Plantae,,,,Malvaceae,Pseudobombax,Pseudobombax septenatum
Interactions done 4/3,Done. Location name and habitat were given.,,Done," Authors reported location name and habitat type. Coordinates and elevation for the study area were taken from Lobo, J. A., M. Quesada & K. E. Stoner. 1982",Primary  ,135,"Heithaus, E. R., T. H. Fleming & P. A. Opler. 1975",,"Finca La Pacifica, Guanacaste",Costa Rica,Forest,10.75,-85.5,97,,Seed Dispersal,Seed,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,Plantae,,,,Solanaceae,Solanum,Solanum hirtum
Interactions done 4/3,Done. Location name and habitat were given.,,Done," Authors reported location name and habitat type. Coordinates and elevation for the study area were taken from Lobo, J. A., M. Quesada & K. E. Stoner. 1987",Primary  ,135,"Heithaus, E. R., T. H. Fleming & P. A. Opler. 1975",,"Finca La Pacifica, Guanacaste",Costa Rica,Forest,10.75,-85.5,97,,Seed Dispersal,Seed,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,Plantae,,,,Solanaceae,Solanum,
Done 4/3,"Done. No coord, nor elevation are mentioned on the paper. Coordinates were found online (http://ecoregister.org/eco.pl?a=getSamples&sample_no=1798), but not a reliable elevation range for the site was found. Site is very diverse with mountain ranges, so it's better not to assign a single elevation value given only by mapping the coordinates.",,Done,,Primary  ,140,"Hernández-Conrique, D., L. I. Iñiguez-Dávalos & J. F. Storz. 1997",,"Las Joyas Scientific Station (ECLJ), Sierra de Manantlán Biosphere Reserve",Mexico,Forest,19.525,-104.1333333,1703,,Seed Dispersal,Seed,Chiroptera,Phyllostomidae,Sturnira,Sturnira ludovici,Plantae,,,,Solanaceae,Solanum,Solanum nigricans
Done 4/3,"Done. No coord, nor elevation are mentioned on the paper. Coordinates were found online (http://ecoregister.org/eco.pl?a=getSamples&sample_no=1798), but not a reliable elevation range for the site was found. Site is very diverse with mountain ranges, so it's better not to assign a single elevation value given only by mapping the coordinates.",,Done,Bat genus cited as Dermanura. ,Primary  ,140,"Hernández-Conrique, D., L. I. Iñiguez-Dávalos & J. F. Storz. 1997",,"Las Joyas Scientific Station (ECLJ), Sierra de Manantlán Biosphere Reserve",Mexico,Forest,19.525,-104.1333333,1703,,Seed Dispersal,Seed,Chiroptera,Phyllostomidae,Artibeus,Artibeus toltecus,Plantae,,,,Solanaceae,Solanum,Solanum nigricans
Done 4/3,"Done. No coord, nor elevation are mentioned on the paper. Coordinates were found online (http://ecoregister.org/eco.pl?a=getSamples&sample_no=1798), but not a reliable elevation range for the site was found. Site is very diverse with mountain ranges, so it's better not to assign a single elevation value given only by mapping the coordinates.",,Done,Bat genus cited as Dermanura. ,Primary  ,140,"Hernández-Conrique, D., L. I. Iñiguez-Dávalos & J. F. Storz. 1997",,"Las Joyas Scientific Station (ECLJ), Sierra de Manantlán Biosphere Reserve",Mexico,Forest,19.525,-104.1333333,1703,,Seed Dispersal,Seed,Chiroptera,Phyllostomidae,Artibeus,Artibeus toltecus,Plantae,,,,Solanaceae,Solanum,Solanum aphyodendron
Done 4/3,"Done. No coord, nor elevation are mentioned on the paper. Coordinates were found online (http://ecoregister.org/eco.pl?a=getSamples&sample_no=1798), but not a reliable elevation range for the site was found. Site is very diverse with mountain ranges, so it's better not to assign a single elevation value given only by mapping the coordinates.",,Done,,Primary  ,140,"Hernández-Conrique, D., L. I. Iñiguez-Dávalos & J. F. Storz. 1997",,"Las Joyas Scientific Station (ECLJ), Sierra de Manantlán Biosphere Reserve",Mexico,Forest,19.525,-104.1333333,1703,,Seed Dispersal,Seed,Chiroptera,Phyllostomidae,Sturnira,Sturnira ludovici,Plantae,,,,Solanaceae,Solanum,Solanum aphyodendron
Done 4/3,"Done. No coord, nor elevation are mentioned on the paper. Coordinates were found online (http://ecoregister.org/eco.pl?a=getSamples&sample_no=1798), but not a reliable elevation range for the site was found. Site is very diverse with mountain ranges, so it's better not to assign a single elevation value given only by mapping the coordinates.",,Done,,Primary  ,140,"Hernández-Conrique, D., L. I. Iñiguez-Dávalos & J. F. Storz. 1997",,"Las Joyas Scientific Station (ECLJ), Sierra de Manantlán Biosphere Reserve",Mexico,Forest,19.525,-104.1333333,1703,,Seed Dispersal,Seed,Chiroptera,Phyllostomidae,Sturnira,Sturnira ludovici,Plantae,,,,Melastomataceae,Conostegia,Conostegia volcanalis
Done 4/3,"Done. No coord, nor elevation are mentioned on the paper. Coordinates were found online (http://ecoregister.org/eco.pl?a=getSamples&sample_no=1798), but not a reliable elevation range for the site was found. Site is very diverse with mountain ranges, so it's better not to assign a single elevation value given only by mapping the coordinates.",,Done,Bat genus cited as Dermanura. ,Primary  ,140,"Hernández-Conrique, D., L. I. Iñiguez-Dávalos & J. F. Storz. 1997",,"Las Joyas Scientific Station (ECLJ), Sierra de Manantlán Biosphere Reserve",Mexico,Forest,19.525,-104.1333333,1703,,Seed Dispersal,Seed,Chiroptera,Phyllostomidae,Artibeus,Artibeus toltecus,Plantae,,,,Melastomataceae,Conostegia,Conostegia volcanalis
Done 4/3,Done. Name and coord are given.,,Done,The Biological Station of Chamela was reported as the study site. Location values given here aply to Chamela-Cuiximala Biosphere Reserve.,Primary  ,139,"Hernandez, A. & C. Martínez del Rio. 1992",,Chamela-Cuiximala Biosphere Reserve,Mexico,Forest,19.5,-105.05,0,500,Visitation,Flower,Chiroptera,Phyllostomidae,Glossophaga,Glossophaga soricina,Plantae,,,,Musaceae,Musa,
Done 4/3,Done. Name and coord are given.,,Done,Bat cited as Leptonycteris curasoae. The Biological Station of Chamela was reported as the study site. Location values given here aply to Chamela-Cuiximala Biosphere Reserve.,Primary  ,139,"Hernandez, A. & C. Martínez del Rio. 1992",,Chamela-Cuiximala Biosphere Reserve,Mexico,Forest,19.5,-105.05,0,500,Visitation,Flower,Chiroptera,Phyllostomidae,Leptonycteris,Leptonycteris yerbabuenae,Plantae,,,,Musaceae,Musa,
Done 4/3,Done. Name and coord are given.,,Done,The Biological Station of Chamela was reported as the study site. Location values given here aply to Chamela-Cuiximala Biosphere Reserve.,Primary  ,139,"Hernandez, A. & C. Martínez del Rio. 1992",,Chamela-Cuiximala Biosphere Reserve,Mexico,Forest,19.5,-105.05,0,500,Consumption,Fruit,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,Plantae,,,,Musaceae,Musa,
Done 4/3,Done. Name and coord are given.,,Done,The Biological Station of Chamela was reported as the study site. Location values given here aply to Chamela-Cuiximala Biosphere Reserve.,Primary  ,139,"Hernandez, A. & C. Martínez del Rio. 1992",,Chamela-Cuiximala Biosphere Reserve,Mexico,Forest,19.5,-105.05,0,500,Consumption,Fruit,Chiroptera,Phyllostomidae,Artibeus,Artibeus jamaicensis,Plantae,,,,Musaceae,Musa,
Done 4/3,Done,,Done,,Primary  ,141,"Herrera-M., G. L. et al., 2001a",,Los Tuxtlas Biological Station,Mexico,Forest,18.566667,-95.066667,150,530,Seed Dispersal,Seed,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,Plantae,,,,Moraceae,Ficus,
Done 4/3,Done,,Done,,Primary  ,141,"Herrera-M., G. L. et al., 2001a",,Los Tuxtlas Biological Station,Mexico,Forest,18.566667,-95.066667,150,530,Seed Dispersal,Seed,Chiroptera,Phyllostomidae,Artibeus,Artibeus jamaicensis,Plantae,,,,Moraceae,Ficus,
Done 4/3,Done,,Done,,Primary  ,141,"Herrera-M., G. L. et al., 2001a",,Los Tuxtlas Biological Station,Mexico,Forest,18.566667,-95.066667,150,530,Seed Dispersal,Seed,Chiroptera,Phyllostomidae,Artibeus,Artibeus jamaicensis,Plantae,,,,Urticaceae,Cecropia,Cecropia obtusifolia
Done 4/3,Done,,Done,,Primary  ,141,"Herrera-M., G. L. et al., 2001a",,Los Tuxtlas Biological Station,Mexico,Forest,18.566667,-95.066667,150,530,Seed Dispersal,Seed,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,Plantae,,,,Urticaceae,Cecropia,Cecropia obtusifolia
Done 4/3,Done,,Done,,Primary  ,141,"Herrera-M., G. L. et al., 2001a",,Los Tuxtlas Biological Station,Mexico,Forest,18.566667,-95.066667,150,530,Seed Dispersal,Seed,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,Plantae,,,,Piperaceae,Piper,
Done 4/3,Done,,Done,,Primary  ,141,"Herrera-M., G. L. et al., 2001a",,Los Tuxtlas Biological Station,Mexico,Forest,18.566667,-95.066667,150,530,Seed Dispersal,Seed,Chiroptera,Phyllostomidae,Artibeus,Artibeus jamaicensis,Plantae,,,,Piperaceae,Piper,
Done 4/3,,,Done,,Primary  ,141,"Herrera-M., G. L. et al., 2001a",,Los Tuxtlas Biological Station,Mexico,Forest,18.566667,-95.066667,150,530,Seed Dispersal,Seed,Chiroptera,Mormoopidae,Pteronotus,Pteronotus parnellii,Plantae,,,,Moraceae,Ficus,
Done 4/3,,,Done,,Primary  ,141,"Herrera-M., G. L. et al., 2001a",,Los Tuxtlas Biological Station,Mexico,Forest,18.566667,-95.066667,150,530,Consumption,Arthropod,Chiroptera,Mormoopidae,Pteronotus,Pteronotus parnellii,Animalia,Arthropoda,,Lepidoptera,,,
Done 4/3,Done,,Done,,Primary  ,142,"Herrera-M., L. G. et al., 2001b",,Chamela-Cuiximala Biosphere Reserve,Mexico,Forest,19.5,-105.05,0,500,Visitation,Flower,Chiroptera,Phyllostomidae,Glossophaga,Glossophaga soricina,Plantae,,,,Combretaceae,Combretum,
