CitationId,CitationShortDescription,Region,LocationDescription,Country,HabitatType,Lat,Long,Elev,ElevRangeMax,InteractionType,InteractionTags,BatOrder,BatFamily,BatGenus,BatSpecies,Plant/Arthropod,ObjectClass,ObjectOrder,ObjectFamily,ObjectGenus,ObjectSpecies
70,"Delaval, M. 2004",South America,,French Guiana,Forest,,,,,Seed Dispersal,"Primary  , Seed",Chiroptera,Phyllostomidae,Lonchophylla,Lonchophylla thomasi,Plant,,,Urticaceae,Cecropia,Cecropia obtusa
70,"Delaval, M. 2004",South America,,French Guiana,Forest,,,,,Seed Dispersal,"Primary  , Seed",Chiroptera,Phyllostomidae,Lonchophylla,Lonchophylla thomasi,Plant,,,Piperaceae,Piper,Piper aduncum
70,"Delaval, M. 2004",South America,,French Guiana,Forest,,,,,Seed Dispersal,"Primary  , Seed",Chiroptera,Phyllostomidae,Carollia,Carollia perspicillata,Plant,,,Urticaceae,Cecropia,
70,"Delaval, M. 2004",South America,,French Guiana,Forest,,,,,Seed Dispersal,"Primary  , Seed",Chiroptera,Phyllostomidae,Carollia,Carollia perspicillata,Plant,,,Piperaceae,Piper,Piper hispidum
70,"Delaval, M. 2004",South America,,French Guiana,Forest,,,,,Seed Dispersal,"Primary  , Seed",Chiroptera,Phyllostomidae,Carollia,Carollia perspicillata,Plant,,,Piperaceae,Piper,Piper marginatum
70,"Delaval, M. 2004",South America,,French Guiana,Forest,,,,,Seed Dispersal,"Primary  , Seed",Chiroptera,Phyllostomidae,Rhinophylla,Rhinophylla pumilio,Plant,,,Araceae,Rhodospatha,
70,"Delaval, M. 2004",South America,,French Guiana,Forest,,,,,Seed Dispersal,"Primary  , Seed",Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,Plant,,,Solanaceae,Solanum,Solanum surinamense
70,"Delaval, M. 2004",South America,,French Guiana,Forest,,,,,Seed Dispersal,"Primary  , Seed",Chiroptera,Phyllostomidae,Sturnira,Sturnira tildae,Plant,,,Solanaceae,Solanum,Solanum surinamense
70,"Delaval, M. 2004",South America,,French Guiana,Forest,,,,,Seed Dispersal,"Primary  , Seed",Chiroptera,Phyllostomidae,Artibeus,Artibeus cinereus,Plant,,,Salicaceae,Banara,Banara guianensis
70,"Delaval, M. 2004",South America,,French Guiana,Forest,,,,,Seed Dispersal,"Primary  , Seed",Chiroptera,Phyllostomidae,Glossophaga,Glossophaga soricina,Plant,,,Salicaceae,Banara,Banara guianensis
70,"Delaval, M. 2004",South America,,French Guiana,Forest,,,,,Seed Dispersal,"Primary  , Seed",Chiroptera,Phyllostomidae,Artibeus,Artibeus cinereus,Plant,,,Piperaceae,Piper,Piper aduncum
70,"Delaval, M. 2004",South America,,French Guiana,Forest,,,,,Seed Dispersal,"Primary  , Seed",Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,Plant,,,Piperaceae,Piper,Piper aduncum
70,"Delaval, M. 2004",South America,,French Guiana,Forest,,,,,Seed Dispersal,"Primary  , Seed",Chiroptera,Phyllostomidae,Rhinophylla,Rhinophylla pumilio,Plant,,,Salicaceae,Banara,Banara guianensis
70,"Delaval, M. 2004",South America,,French Guiana,Forest,,,,,Seed Dispersal,"Primary  , Seed",Chiroptera,Phyllostomidae,Carollia,Carollia perspicillata,Plant,,,Fabaceae,Senna,Senna quinquangulata
70,"Delaval, M. 2004",South America,,French Guiana,Forest,,,,,Seed Dispersal,"Primary  , Seed",Chiroptera,Phyllostomidae,Artibeus,Artibeus jamaicensis,Plant,,,Salicaceae,Banara,Banara guianensis
70,"Delaval, M. 2004",South America,,French Guiana,Forest,,,,,Seed Dispersal,"Primary  , Seed",Chiroptera,Phyllostomidae,Platyrrhinus,Platyrrhinus brachicephalus,Plant,,,Urticaceae,Cecropia,Cecropia sciadophylla
70,"Delaval, M. 2004",South America,,French Guiana,Forest,,,,,Seed Dispersal,"Primary  , Seed",Chiroptera,Phyllostomidae,Artibeus,Artibeus jamaicensis,Plant,,,Chrysobalanaceae,Parinari,
70,"Delaval, M. 2004",South America,,French Guiana,Forest,,,,,Seed Dispersal,"Primary  , Seed",Chiroptera,Phyllostomidae,Carollia,Carollia perspicillata,Plant,,,Solanaceae,Solanum,Solanum sarmentosum
70,"Delaval, M. 2004",South America,,French Guiana,Forest,,,,,Seed Dispersal,"Primary  , Seed",Chiroptera,Phyllostomidae,Carollia,Carollia brevicauda,Plant,,,Solanaceae,Solanum,Solanum sarmentosum
69,"Delaval, M., M. Henry & M. Charles-Dominique. 2005",South America,Les Nouragues,French Guiana,Forest,4.8333333,-52.7,40,100,Visitation,"Primary  , Flower",Chiroptera,Phyllostomidae,Lionycteris,Lionycteris spurrelli,Plant,,,Fabaceae,Eperua,Eperua falcata
69,"Delaval, M., M. Henry & M. Charles-Dominique. 2005",South America,Les Nouragues,French Guiana,Forest,4.8333333,-52.7,40,100,Visitation,"Primary  , Flower",Chiroptera,Phyllostomidae,Lonchophylla,Lonchophylla thomasi,Plant,,,Fabaceae,Eperua,Eperua falcata
69,"Delaval, M., M. Henry & M. Charles-Dominique. 2005",South America,Les Nouragues,French Guiana,Forest,4.8333333,-52.7,40,100,Visitation,"Primary  , Flower",Chiroptera,Phyllostomidae,Anoura,Anoura geoffroyi,Plant,,,Fabaceae,Eperua,Eperua falcata
69,"Delaval, M., M. Henry & M. Charles-Dominique. 2005",South America,Les Nouragues,French Guiana,Forest,4.8333333,-52.7,40,100,Visitation,"Primary  , Flower",Chiroptera,Phyllostomidae,Choeroniscus,Choeroniscus minor,Plant,,,Fabaceae,Eperua,Eperua falcata
69,"Delaval, M., M. Henry & M. Charles-Dominique. 2005",South America,Les Nouragues,French Guiana,Forest,4.8333333,-52.7,40,100,Visitation,"Primary  , Flower",Chiroptera,Phyllostomidae,Ametrida,Ametrida centurio,Plant,,,Fabaceae,Eperua,Eperua falcata
69,"Delaval, M., M. Henry & M. Charles-Dominique. 2005",South America,Les Nouragues,French Guiana,Forest,4.8333333,-52.7,40,100,Visitation,"Primary  , Flower",Chiroptera,Phyllostomidae,Artibeus,Artibeus concolor,Plant,,,Fabaceae,Eperua,Eperua falcata
69,"Delaval, M., M. Henry & M. Charles-Dominique. 2005",South America,Les Nouragues,French Guiana,Forest,4.8333333,-52.7,40,100,Visitation,"Primary  , Flower",Chiroptera,Phyllostomidae,Phyllostomus,Phyllostomus elongatus,Plant,,,Fabaceae,Eperua,Eperua falcata
69,"Delaval, M., M. Henry & M. Charles-Dominique. 2005",South America,Les Nouragues,French Guiana,Forest,4.8333333,-52.7,40,100,Visitation,"Primary  , Flower",Chiroptera,Phyllostomidae,Phyllostomus,Phyllostomus latifolius,Plant,,,Fabaceae,Eperua,Eperua falcata
69,"Delaval, M., M. Henry & M. Charles-Dominique. 2005",South America,Les Nouragues,French Guiana,Forest,4.8333333,-52.7,40,100,Visitation,"Primary  , Flower",Chiroptera,Phyllostomidae,Phyllostomus,Phyllostomus discolor,Plant,,,Fabaceae,Eperua,Eperua falcata
69,"Delaval, M., M. Henry & M. Charles-Dominique. 2005",South America,Les Nouragues,French Guiana,Forest,4.8333333,-52.7,40,100,Visitation,"Primary  , Flower",Chiroptera,Phyllostomidae,Trinycteris,Trinycteris nicefori,Plant,,,Fabaceae,Eperua,Eperua falcata
69,"Delaval, M., M. Henry & M. Charles-Dominique. 2005",South America,Les Nouragues,French Guiana,Forest,4.8333333,-52.7,40,100,Visitation,"Primary  , Flower",Chiroptera,Phyllostomidae,Phyllostomus,Phyllostomus hastatus,Plant,,,Fabaceae,Eperua,Eperua falcata
69,"Delaval, M., M. Henry & M. Charles-Dominique. 2005",South America,Les Nouragues,French Guiana,Forest,4.8333333,-52.7,40,100,Visitation,"Primary  , Flower",Chiroptera,Phyllostomidae,Glyphonycteris,Glyphonycteris sylvestris,Plant,,,Fabaceae,Eperua,Eperua falcata
69,"Delaval, M., M. Henry & M. Charles-Dominique. 2005",South America,Les Nouragues,French Guiana,Forest,4.8333333,-52.7,40,100,Visitation,"Primary  , Flower",Chiroptera,,,,Plant,,,Caryocaraceae,Caryocar,
69,"Delaval, M., M. Henry & M. Charles-Dominique. 2005",South America,Les Nouragues,French Guiana,Forest,4.8333333,-52.7,40,100,Visitation,"Primary  , Flower",Chiroptera,,,,Plant,,,Fabaceae,Inga,Inga cayenensis
69,"Delaval, M., M. Henry & M. Charles-Dominique. 2005",South America,Les Nouragues,French Guiana,Forest,4.8333333,-52.7,40,100,Seed Dispersal,"Primary  , Seed",Chiroptera,Phyllostomidae,Rhinophylla,Rhinophylla pumilio,Plant,,,Araceae,Philodendron,
69,"Delaval, M., M. Henry & M. Charles-Dominique. 2005",South America,Les Nouragues,French Guiana,Forest,4.8333333,-52.7,40,100,Seed Dispersal,"Primary  , Seed",Chiroptera,Phyllostomidae,Carollia,Carollia perspicillata,Plant,,,Piperaceae,Piper,
69,"Delaval, M., M. Henry & M. Charles-Dominique. 2005",South America,Les Nouragues,French Guiana,Forest,4.8333333,-52.7,40,100,Seed Dispersal,"Primary  , Seed",Chiroptera,Phyllostomidae,Carollia,Carollia brevicauda,Plant,,,Solanaceae,Solanum,
69,"Delaval, M., M. Henry & M. Charles-Dominique. 2005",South America,Les Nouragues,French Guiana,Forest,4.8333333,-52.7,40,100,Seed Dispersal,"Primary  , Seed",Chiroptera,Phyllostomidae,Carollia,Carollia perspicillata,Plant,,,Solanaceae,Solanum,
69,"Delaval, M., M. Henry & M. Charles-Dominique. 2005",South America,Les Nouragues,French Guiana,Forest,4.8333333,-52.7,40,100,Seed Dispersal,"Primary  , Seed",Chiroptera,Phyllostomidae,Carollia,Carollia brevicauda,Plant,,,Piperaceae,Piper,
69,"Delaval, M., M. Henry & M. Charles-Dominique. 2005",South America,Les Nouragues,French Guiana,Forest,4.8333333,-52.7,40,100,Seed Dispersal,"Primary  , Seed",Chiroptera,Phyllostomidae,Artibeus,Artibeus jamaicensis,Plant,,,Urticaceae,Cecropia,Cecropia obtusa
69,"Delaval, M., M. Henry & M. Charles-Dominique. 2005",South America,Les Nouragues,French Guiana,Forest,4.8333333,-52.7,40,100,Seed Dispersal,"Primary  , Seed",Chiroptera,Phyllostomidae,Artibeus,Artibeus obscurus,Plant,,,Urticaceae,Cecropia,Cecropia obtusa
69,"Delaval, M., M. Henry & M. Charles-Dominique. 2005",South America,Les Nouragues,French Guiana,Forest,4.8333333,-52.7,40,100,Seed Dispersal,"Primary  , Seed",Chiroptera,Phyllostomidae,Artibeus,Artibeus lituratus,Plant,,,Urticaceae,Cecropia,Cecropia obtusa
69,"Delaval, M., M. Henry & M. Charles-Dominique. 2005",South America,Les Nouragues,French Guiana,Forest,4.8333333,-52.7,40,100,Seed Dispersal,"Primary  , Seed",Chiroptera,Phyllostomidae,Chiroderma,Chiroderma villosum,Plant,,,Moraceae,Ficus,
69,"Delaval, M., M. Henry & M. Charles-Dominique. 2005",South America,Les Nouragues,French Guiana,Forest,4.8333333,-52.7,40,100,Seed Dispersal,"Primary  , Seed",Chiroptera,Phyllostomidae,Chiroderma,Chiroderma trinitatum,Plant,,,Moraceae,Ficus,
69,"Delaval, M., M. Henry & M. Charles-Dominique. 2005",South America,Les Nouragues,French Guiana,Forest,4.8333333,-52.7,40,100,Seed Dispersal,"Primary  , Seed",Chiroptera,Phyllostomidae,Platyrrhinus,Platyrrhinus helleri,Plant,,,Urticaceae,Cecropia,Cecropia obtusa
69,"Delaval, M., M. Henry & M. Charles-Dominique. 2005",South America,Les Nouragues,French Guiana,Forest,4.8333333,-52.7,40,100,Seed Dispersal,"Primary  , Seed",Chiroptera,Phyllostomidae,Artibeus,Artibeus gnomus,Plant,,,Moraceae,Ficus,
69,"Delaval, M., M. Henry & M. Charles-Dominique. 2005",South America,Les Nouragues,French Guiana,Forest,4.8333333,-52.7,40,100,Seed Dispersal,"Primary  , Seed",Chiroptera,Phyllostomidae,Ectophylla,Ectophylla macconelli,Plant,,,Moraceae,Ficus,
69,"Delaval, M., M. Henry & M. Charles-Dominique. 2005",South America,Les Nouragues,French Guiana,Forest,4.8333333,-52.7,40,100,Seed Dispersal,"Primary  , Seed",Chiroptera,Phyllostomidae,Sturnira,Sturnira tildae,Plant,,,Araceae,Philodendron,
69,"Delaval, M., M. Henry & M. Charles-Dominique. 2005",South America,Les Nouragues,French Guiana,Forest,4.8333333,-52.7,40,100,Seed Dispersal,"Primary  , Seed",Chiroptera,Phyllostomidae,Sturnira,Sturnira tildae,Plant,,,Urticaceae,Cecropia,Cecropia obtusa
71,"Dinerstein, E. 1986",Central America,Monteverde Cloud Forest Reserve,Costa Rica,Forest,10.4166667,-84.83333333,1500,1640,Seed Dispersal,"Primary  , Seed",Chiroptera,Phyllostomidae,Sturnira,Sturnira ludovici,Plant,,,Araceae,Anthurium,
71,"Dinerstein, E. 1986",Central America,Monteverde Cloud Forest Reserve,Costa Rica,Forest,10.4166667,-84.83333333,1500,1640,Seed Dispersal,"Primary  , Seed",Chiroptera,Phyllostomidae,Sturnira,Sturnira ludovici,Plant,,,Cyclanthaceae,Asplundia,Asplundia vagans
71,"Dinerstein, E. 1986",Central America,Monteverde Cloud Forest Reserve,Costa Rica,Forest,10.4166667,-84.83333333,1500,1640,Seed Dispersal,"Primary  , Seed",Chiroptera,Phyllostomidae,Sturnira,Sturnira ludovici,Plant,,,Gesneriaceae,Drymonia,Drymonia rubra
71,"Dinerstein, E. 1986",Central America,Monteverde Cloud Forest Reserve,Costa Rica,Forest,10.4166667,-84.83333333,1500,1640,Seed Dispersal,"Primary  , Seed",Chiroptera,Phyllostomidae,Sturnira,Sturnira ludovici,Plant,,,Campanulaceae,Burmeistera,Burmeistera cyclostigmata
71,"Dinerstein, E. 1986",Central America,Monteverde Cloud Forest Reserve,Costa Rica,Forest,10.4166667,-84.83333333,1500,1640,Seed Dispersal,"Primary  , Seed",Chiroptera,Phyllostomidae,Sturnira,Sturnira ludovici,Plant,,,Araceae,Xanthosoma,Xanthosoma microrhiza
71,"Dinerstein, E. 1986",Central America,Monteverde Cloud Forest Reserve,Costa Rica,Forest,10.4166667,-84.83333333,1500,1640,Seed Dispersal,"Primary  , Seed",Chiroptera,Phyllostomidae,Sturnira,Sturnira ludovici,Plant,,,Piperaceae,Piper,Piper aequale
71,"Dinerstein, E. 1986",Central America,Monteverde Cloud Forest Reserve,Costa Rica,Forest,10.4166667,-84.83333333,1500,1640,Seed Dispersal,"Primary  , Seed",Chiroptera,Phyllostomidae,Sturnira,Sturnira ludovici,Plant,,,Piperaceae,Piper,Piper amalago
71,"Dinerstein, E. 1986",Central America,Monteverde Cloud Forest Reserve,Costa Rica,Forest,10.4166667,-84.83333333,1500,1640,Seed Dispersal,"Primary  , Seed",Chiroptera,Phyllostomidae,Sturnira,Sturnira ludovici,Plant,,,Piperaceae,Piper,Piper auritum
71,"Dinerstein, E. 1986",Central America,Monteverde Cloud Forest Reserve,Costa Rica,Forest,10.4166667,-84.83333333,1500,1640,Seed Dispersal,"Primary  , Seed",Chiroptera,Phyllostomidae,Sturnira,Sturnira ludovici,Plant,,,Piperaceae,Piper,Piper bisasperatum
71,"Dinerstein, E. 1986",Central America,Monteverde Cloud Forest Reserve,Costa Rica,Forest,10.4166667,-84.83333333,1500,1640,Seed Dispersal,"Primary  , Seed",Chiroptera,Phyllostomidae,Sturnira,Sturnira ludovici,Plant,,,Piperaceae,Piper,Piper dotanum
71,"Dinerstein, E. 1986",Central America,Monteverde Cloud Forest Reserve,Costa Rica,Forest,10.4166667,-84.83333333,1500,1640,Seed Dispersal,"Primary  , Seed",Chiroptera,Phyllostomidae,Sturnira,Sturnira ludovici,Plant,,,Piperaceae,Piper,Piper epigynium
71,"Dinerstein, E. 1986",Central America,Monteverde Cloud Forest Reserve,Costa Rica,Forest,10.4166667,-84.83333333,1500,1640,Seed Dispersal,"Primary  , Seed",Chiroptera,Phyllostomidae,Sturnira,Sturnira ludovici,Plant,,,Piperaceae,Piper,Piper gibbosum
71,"Dinerstein, E. 1986",Central America,Monteverde Cloud Forest Reserve,Costa Rica,Forest,10.4166667,-84.83333333,1500,1640,Seed Dispersal,"Primary  , Seed",Chiroptera,Phyllostomidae,Sturnira,Sturnira ludovici,Plant,,,Piperaceae,Piper,Piper glabrescens
71,"Dinerstein, E. 1986",Central America,Monteverde Cloud Forest Reserve,Costa Rica,Forest,10.4166667,-84.83333333,1500,1640,Seed Dispersal,"Primary  , Seed",Chiroptera,Phyllostomidae,Sturnira,Sturnira ludovici,Plant,,,Piperaceae,Piper,Piper lancaefolium
71,"Dinerstein, E. 1986",Central America,Monteverde Cloud Forest Reserve,Costa Rica,Forest,10.4166667,-84.83333333,1500,1640,Seed Dispersal,"Primary  , Seed",Chiroptera,Phyllostomidae,Sturnira,Sturnira ludovici,Plant,,,Piperaceae,Piper,Piper obliquum
71,"Dinerstein, E. 1986",Central America,Monteverde Cloud Forest Reserve,Costa Rica,Forest,10.4166667,-84.83333333,1500,1640,Seed Dispersal,"Primary  , Seed",Chiroptera,Phyllostomidae,Sturnira,Sturnira ludovici,Plant,,,Piperaceae,Piper,Piper phytolaccifolium
71,"Dinerstein, E. 1986",Central America,Monteverde Cloud Forest Reserve,Costa Rica,Forest,10.4166667,-84.83333333,1500,1640,Seed Dispersal,"Primary  , Seed",Chiroptera,Phyllostomidae,Sturnira,Sturnira ludovici,Plant,,,Piperaceae,Pothomorphe,Pothomorphe umbellata
71,"Dinerstein, E. 1986",Central America,Monteverde Cloud Forest Reserve,Costa Rica,Forest,10.4166667,-84.83333333,1500,1640,Seed Dispersal,"Primary  , Seed",Chiroptera,Phyllostomidae,Sturnira,Sturnira ludovici,Plant,,,Solanaceae,Solanum,Solanum argenteum
71,"Dinerstein, E. 1986",Central America,Monteverde Cloud Forest Reserve,Costa Rica,Forest,10.4166667,-84.83333333,1500,1640,Seed Dispersal,"Primary  , Seed",Chiroptera,Phyllostomidae,Sturnira,Sturnira ludovici,Plant,,,Solanaceae,Solanum,Solanum brenesii
71,"Dinerstein, E. 1986",Central America,Monteverde Cloud Forest Reserve,Costa Rica,Forest,10.4166667,-84.83333333,1500,1640,Seed Dispersal,"Primary  , Seed",Chiroptera,Phyllostomidae,Sturnira,Sturnira ludovici,Plant,,,Solanaceae,Solanum,Solanum hispidum
71,"Dinerstein, E. 1986",Central America,Monteverde Cloud Forest Reserve,Costa Rica,Forest,10.4166667,-84.83333333,1500,1640,Seed Dispersal,"Primary  , Seed",Chiroptera,Phyllostomidae,Sturnira,Sturnira ludovici,Plant,,,Solanaceae,Solanum,Solanum nudum
71,"Dinerstein, E. 1986",Central America,Monteverde Cloud Forest Reserve,Costa Rica,Forest,10.4166667,-84.83333333,1500,1640,Seed Dispersal,"Primary  , Seed",Chiroptera,Phyllostomidae,Sturnira,Sturnira ludovici,Plant,,,Solanaceae,Solanum,Solanum umbellatum
71,"Dinerstein, E. 1986",Central America,Monteverde Cloud Forest Reserve,Costa Rica,Forest,10.4166667,-84.83333333,1500,1640,Seed Dispersal,"Primary  , Seed",Chiroptera,Phyllostomidae,Sturnira,Sturnira ludovici,Plant,,,Urticaceae,Cecropia,Cecropia obtusifolia
71,"Dinerstein, E. 1986",Central America,Monteverde Cloud Forest Reserve,Costa Rica,Forest,10.4166667,-84.83333333,1500,1640,Seed Dispersal,"Primary  , Seed",Chiroptera,Phyllostomidae,Sturnira,Sturnira ludovici,Plant,,,Urticaceae,Cecropia,Cecropia polyphlebia
71,"Dinerstein, E. 1986",Central America,Monteverde Cloud Forest Reserve,Costa Rica,Forest,10.4166667,-84.83333333,1500,1640,Seed Dispersal,"Primary  , Seed",Chiroptera,Phyllostomidae,Sturnira,Sturnira ludovici,Plant,,,Moraceae,Ficus,Ficus yoponensis
71,"Dinerstein, E. 1986",Central America,Monteverde Cloud Forest Reserve,Costa Rica,Forest,10.4166667,-84.83333333,1500,1640,Seed Dispersal,"Primary  , Seed",Chiroptera,Phyllostomidae,Sturnira,Sturnira ludovici,Plant,,,Actinidiaceae,Saurauia,Saurauia veraguensis
71,"Dinerstein, E. 1986",Central America,Monteverde Cloud Forest Reserve,Costa Rica,Forest,10.4166667,-84.83333333,1500,1640,Seed Dispersal,"Primary  , Seed",Chiroptera,Phyllostomidae,Artibeus,Artibeus toltecus,Plant,,,Gesneriaceae,Drymonia,Drymonia rubra
71,"Dinerstein, E. 1986",Central America,Monteverde Cloud Forest Reserve,Costa Rica,Forest,10.4166667,-84.83333333,1500,1640,Seed Dispersal,"Primary  , Seed",Chiroptera,Phyllostomidae,Artibeus,Artibeus toltecus,Plant,,,Solanaceae,Markea,Markea venosa
71,"Dinerstein, E. 1986",Central America,Monteverde Cloud Forest Reserve,Costa Rica,Forest,10.4166667,-84.83333333,1500,1640,Seed Dispersal,"Primary  , Seed",Chiroptera,Phyllostomidae,Artibeus,Artibeus toltecus,Plant,,,Campanulaceae,Burmeistera,Burmeistera cyclostigmata
71,"Dinerstein, E. 1986",Central America,Monteverde Cloud Forest Reserve,Costa Rica,Forest,10.4166667,-84.83333333,1500,1640,Seed Dispersal,"Primary  , Seed",Chiroptera,Phyllostomidae,Artibeus,Artibeus toltecus,Plant,,,Piperaceae,Piper,Piper amalago
71,"Dinerstein, E. 1986",Central America,Monteverde Cloud Forest Reserve,Costa Rica,Forest,10.4166667,-84.83333333,1500,1640,Seed Dispersal,"Primary  , Seed",Chiroptera,Phyllostomidae,Artibeus,Artibeus toltecus,Plant,,,Piperaceae,Piper,Piper bisasperatum
71,"Dinerstein, E. 1986",Central America,Monteverde Cloud Forest Reserve,Costa Rica,Forest,10.4166667,-84.83333333,1500,1640,Seed Dispersal,"Primary  , Seed",Chiroptera,Phyllostomidae,Artibeus,Artibeus toltecus,Plant,,,Piperaceae,Piper,Piper dotanum
71,"Dinerstein, E. 1986",Central America,Monteverde Cloud Forest Reserve,Costa Rica,Forest,10.4166667,-84.83333333,1500,1640,Seed Dispersal,"Primary  , Seed",Chiroptera,Phyllostomidae,Artibeus,Artibeus toltecus,Plant,,,Piperaceae,Piper,Piper epigynium
71,"Dinerstein, E. 1986",Central America,Monteverde Cloud Forest Reserve,Costa Rica,Forest,10.4166667,-84.83333333,1500,1640,Seed Dispersal,"Primary  , Seed",Chiroptera,Phyllostomidae,Artibeus,Artibeus toltecus,Plant,,,Piperaceae,Piper,Piper lancaefolium
71,"Dinerstein, E. 1986",Central America,Monteverde Cloud Forest Reserve,Costa Rica,Forest,10.4166667,-84.83333333,1500,1640,Seed Dispersal,"Primary  , Seed",Chiroptera,Phyllostomidae,Artibeus,Artibeus toltecus,Plant,,,Solanaceae,Solanum,Solanum argenteum
71,"Dinerstein, E. 1986",Central America,Monteverde Cloud Forest Reserve,Costa Rica,Forest,10.4166667,-84.83333333,1500,1640,Seed Dispersal,"Primary  , Seed",Chiroptera,Phyllostomidae,Artibeus,Artibeus toltecus,Plant,,,Solanaceae,Solanum,Solanum nudum
71,"Dinerstein, E. 1986",Central America,Monteverde Cloud Forest Reserve,Costa Rica,Forest,10.4166667,-84.83333333,1500,1640,Seed Dispersal,"Primary  , Seed",Chiroptera,Phyllostomidae,Artibeus,Artibeus toltecus,Plant,,,Solanaceae,Solanum,Solanum umbellatum
71,"Dinerstein, E. 1986",Central America,Monteverde Cloud Forest Reserve,Costa Rica,Forest,10.4166667,-84.83333333,1500,1640,Seed Dispersal,"Primary  , Seed",Chiroptera,Phyllostomidae,Artibeus,Artibeus toltecus,Plant,,,Urticaceae,Cecropia,Cecropia obtusifolia
71,"Dinerstein, E. 1986",Central America,Monteverde Cloud Forest Reserve,Costa Rica,Forest,10.4166667,-84.83333333,1500,1640,Seed Dispersal,"Primary  , Seed",Chiroptera,Phyllostomidae,Artibeus,Artibeus toltecus,Plant,,,Melastomataceae,Conostegia,Conostegia bernoulliana
